Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
PORTOSEG S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4862600;PORTO SEGURO;51444;80642;n1;2;14;SAO PAULO;SP;06/2020;29.412;0;640.687;2.920.704;-443.690;2.477.013;0;0;0;0;0;4.948.965;36.530;716;8.133.323;0;8.133.323
BANCO MIZUHO DO BRASIL S.A.;61088183;MIZUHO;51554;80697;b1;3;8;SAO PAULO;SP;06/2020;7.575;1.581.430;2.938.772;432.338;-685;431.654;0;0;0;0;0;2.475.668;1.646;259.744;7.696.488;0;7.696.488
BANCO CETELEM S.A.;558456;BNP PARIBAS;51516;80673;b1;3;8;SAO PAULO;SP;06/2020;424;96.974;0;5.233.378;-562.591;4.670.787;0;0;0;0;0;2.472.948;159.793;227.400;7.628.328;0;7.628.328
BANCO BOCOM BBM S.A.;15114366;BOCOM;52003;84624;b1;3;8;SALVADOR;BA;06/2020;11.148;757.602;2.831.423;2.592.112;-59.282;2.532.830;0;0;0;0;0;609.861;43.642;551.424;7.337.931;0;7.337.931
MERCADOPAGO.COM REPRESENTACOES LTDA.;10573521;;;84820;n4;2;41;OSASCO;SP;06/2020;137.305;0;5.563.140;0;0;0;0;0;0;0;0;427.173;1.012.295;187.041;7.326.954;0;7.326.954
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;;;81328;b4;1;5;BELO HORIZONTE;MG;06/2020;208.544;501.440;800.803;4.992.310;-425.296;4.567.015;0;0;0;0;0;808.934;65.090;34.305;6.986.130;0;6.986.130
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;80329;n1;1;19;BRASILIA;DF;06/2020;57;4.401.683;2.142.849;0;0;0;104;232.578;77.801;-2.754;307.730;124.402;643;0;6.977.365;77.801;6.899.564
ADIQ SOLUCOES DE PAGAMENTO S.A.;20520298;;;80422;n4;2;41;BELO HORIZONTE;MG;06/2020;251.977;0;221.573;0;0;0;0;0;0;0;0;28.137;6.376.327;11.121;6.889.136;0;6.889.136
PARANÁ BANCO S.A.;14388334;PARANÁ BANCO;30881;80233;b1;2;8;CURITIBA;PR;06/2020;1.342;586.201;968.700;4.841.355;-121.742;4.719.614;0;0;0;0;0;278.582;7.547;307.052;6.869.037;0;6.869.037
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;;;;b3S;2;9;BLUMENAU;SC;06/2020;28.028;0;0;3.892.763;-227.991;3.664.771;0;0;0;0;0;28.942;2.797.689;340.524;6.859.954;0;6.859.954
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;;;81421;b2;3;8;PORTO ALEGRE;RS;06/2020;369;219.639;39.262;5.364.937;-118.512;5.246.425;550;832.109;260.336;-3.844;1.089.152;440.798;17.145;18.477;7.071.266;260.336;6.810.930
COOPERATIVA DE CREDITO CREDICITRUS;54037916;;;;b3S;2;9;BEBEDOURO;SP;06/2020;23.520;303.669;300.114;3.665.715;-217.233;3.448.482;0;0;0;0;0;136.193;2.074.916;301.155;6.588.049;0;6.588.049
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;;;;b3C;2;9;BELO HORIZONTE;MG;06/2020;115;4.412.500;1.677.651;273.773;-2.337;271.435;0;0;0;0;0;4.216;177;182.300;6.548.395;0;6.548.395
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;;;;b3C;2;9;PORTO ALEGRE;RS;06/2020;0;290.502;5.847.359;0;0;0;0;0;0;0;0;217.954;112;131.277;6.487.205;0;6.487.205
FINANCEIRA ALFA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;17167412;ALFA;51293;80570;n1;2;14;SAO PAULO;SP;06/2020;13.997;2.423.440;156.168;3.607.301;-62.797;3.544.504;0;0;0;0;0;232.184;22.637;8.635;6.401.565;0;6.401.565
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;;;;b3C;2;9;RIBEIRAO PRETO;SP;06/2020;21;5.650.540;411.809;3.718;-19;3.700;0;0;0;0;0;1.370;756;153.409;6.221.604;0;6.221.604
BANCO DO ESTADO DE SERGIPE S.A.;13009717;;;81634;b1;1;8;ARACAJU;SE;06/2020;89.211;1.455.948;1.097.137;2.551.211;-129.458;2.421.754;0;0;0;0;0;488.133;503.144;107.483;6.162.811;0;6.162.811
FINANCEIRA ITAÚ CBD S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6881898;ITAU;10069;80099;n1;2;14;SAO PAULO;SP;06/2020;34.909;0;21.375;1.970.771;-648.372;1.322.399;0;0;0;0;0;4.695.740;2.065;46.282;6.122.769;0;6.122.769
BANCO SOFISA S.A.;60889128;SOFISA;31873;80271;b1;2;8;SAO PAULO;SP;06/2020;12.211;309.581;1.621.837;3.206.529;-72.682;3.133.846;0;0;0;0;0;792.488;48.683;185.938;6.104.585;0;6.104.585
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;CREFISA;52010;83632;n1;2;14;SAO PAULO;SP;06/2020;41.708;2.118.522;2.186.914;1.796.796;-679.405;1.117.391;0;0;0;0;0;558.261;1.553;38.550;6.062.900;0;6.062.900
HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;34111187;HAITONG;51482;80666;b2;3;13;SAO PAULO;SP;06/2020;49.415;1.220.886;3.565.593;352.324;-12.974;339.350;0;0;0;0;0;427.584;11.230;417.159;6.031.216;0;6.031.216
BANCO VOLVO BRASIL S.A.;58017179;;;80769;b2;3;8;CURITIBA;PR;06/2020;6.851;454.489;0;5.231.394;-120.195;5.111.199;85;14.775;116;-91;14.885;103.321;1.591;96.831;5.789.168;116;5.789.052
ITAU CORRETORA DE VALORES S.A.;61194353;ITAU;10069;80099;n2;2;15;SAO PAULO;SP;06/2020;1.235;2.230.153;459.206;0;0;0;0;0;0;0;0;2.924.956;2.464;51.505;5.669.519;0;5.669.519
BANCO BS2 S.A.;71027866;GRUPO BONSUCESSO - BS2;52034;80422;b1;2;8;BELO HORIZONTE;MG;06/2020;143.671;369.994;1.341.558;353.275;-11.948;341.327;0;0;0;0;0;661.941;2.393.867;183.316;5.435.673;0;5.435.673
BANCO HONDA S.A.;3634220;HONDA;51396;80611;b2;3;8;SAO PAULO;SP;06/2020;7.370;274.249;727.226;4.030.657;-306.383;3.724.274;0;0;0;0;0;434.099;4.050;7.232;5.178.500;0;5.178.500
BANCO FIDIS S/A;62237425;;;81751;b2;3;8;BETIM;MG;06/2020;875;1.463.598;107.374;2.690.026;-29.996;2.660.030;0;0;0;0;0;800.963;2.697;6.516;5.042.052;0;5.042.052
BANCO MÁXIMA S.A.;33923798;MÁXIMA;50201;80367;b1;2;2;RIO DE JANEIRO;RJ;06/2020;43.334;196.787;991.816;1.078.421;-19.942;1.058.479;0;0;0;0;0;2.132.321;457.509;124.863;5.005.110;0;5.005.110
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;;;83553;n1;2;14;SAO PAULO;SP;06/2020;2.127;1.437.719;423.553;2.236.872;-1.181.253;1.055.619;0;0;0;0;0;1.972.156;0;111.713;5.002.888;0;5.002.888
BANCO ALFA S.A.;3323840;ALFA;51293;80570;b1;2;2;SAO PAULO;SP;06/2020;33;1.826.603;341.927;2.580.911;-14.095;2.566.816;0;0;0;0;0;123.679;12.500;674;4.872.232;0;4.872.232
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;;;;b3S;2;9;SERTAOZINHO;SP;06/2020;13.644;276.405;93.509;2.933.792;-226.925;2.706.868;0;0;0;0;0;96.135;1.257.589;149.236;4.593.387;0;4.593.387
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;;;;b3C;2;9;BLUMENAU;SC;06/2020;6.808;1.154.886;2.817.676;180.424;-1.788;178.636;0;0;0;0;0;27.579;289.759;63.285;4.538.629;0;4.538.629
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;;;;b3S;2;9;MARINGA;PR;06/2020;57.696;79.088;0;2.511.004;-132.731;2.378.273;0;0;0;0;0;168.108;1.598.879;218.263;4.500.307;0;4.500.307
SCANIA BANCO S.A.;11417016;;;80776;b2;3;8;SAO BERNARDO DO CAMPO;SP;06/2020;349;122.000;761;4.170.412;-46.190;4.124.222;5;55.432;4.889;-387;59.938;66.490;613;6.275;4.380.649;4.889;4.375.761
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;;;;b3C;2;9;GOIANIA;GO;06/2020;1.278;3.698.355;491.125;36.599;-22;36.576;0;0;0;0;0;3.452;429;46.434;4.277.649;0;4.277.649
BANCO MODAL S.A.;30723886;MODAL;51963;81658;b1;2;8;RIO DE JANEIRO;RJ;06/2020;204.855;1.288.040;1.847.068;55.738;-4.552;51.186;0;0;0;0;0;350.087;303.077;214.601;4.258.914;0;4.258.914
BANCO ABN AMRO S.A.;3532415;;;81579;b1;3;8;SAO PAULO;SP;06/2020;2.569;901.192;699.863;508.410;-2.680;505.731;0;0;0;0;0;2.126.367;611;3.918;4.240.250;0;4.240.250
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;;;;b3C;2;9;FRANCISCO BELTRAO;PR;06/2020;36;0;1.142.390;40.605;-391;40.214;0;0;0;0;0;5.988;2.956.896;46.087;4.191.611;0;4.191.611
CITIBANK DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;33868597;CITIBANK;30403;80192;n2;3;16;SAO PAULO;SP;06/2020;13.211;3.508.900;375.989;0;0;0;0;0;0;0;0;102.737;0;835;4.001.672;0;4.001.672
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;;;;b3C;2;9;VITORIA;ES;06/2020;34;2.210.593;1.434.538;75.289;-252;75.038;0;0;0;0;0;3.486;128.998;98.378;3.951.066;0;3.951.066
BRADESCO S.A. CORRETORA DE TITULOS E VALORES MOBILIARIOS;61855045;BRADESCO;10045;80075;n2;2;15;OSASCO;SP;06/2020;2.217;0;2.723.037;0;0;0;0;0;0;0;0;1.201.639;5.887;17.529;3.950.311;0;3.950.311
BANCO INDUSTRIAL DO BRASIL S.A.;31895683;INDUSTRIAL DO BRASIL;50988;80477;b1;2;8;SAO PAULO;SP;06/2020;14.793;700.651;162.658;1.610.643;-34.558;1.576.085;0;0;0;0;0;1.247.417;163.164;42.816;3.907.583;0;3.907.583
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;;;;b3S;2;9;MEDIANEIRA;PR;06/2020;46.751;61.423;0;2.318.902;-97.445;2.221.457;0;0;0;0;0;131.297;1.164.140;182.013;3.807.080;0;3.807.080
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;;;;b3S;2;9;LUCAS DO RIO VERDE;MT;06/2020;18.985;19.472;622.654;2.466.166;-137.750;2.328.416;0;0;0;0;0;124.071;574.422;113.016;3.801.037;0;3.801.037
BANCO TRIANGULO S.A.;17351180;;;81438;b1;2;8;UBERLANDIA;MG;06/2020;349;918.950;129.453;1.525.840;-176.671;1.349.169;0;0;0;0;0;757.053;112.263;381.731;3.648.969;0;3.648.969
BANCO LOSANGO S.A. - BANCO MÚLTIPLO;33254319;BRADESCO;10045;80075;b2;2;8;OSASCO;SP;06/2020;5.627;930.199;22.207;2.171.180;-857.336;1.313.844;0;0;0;0;0;1.339.157;10.415;20.833;3.642.282;0;3.642.282
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;80099;b1;2;8;SAO PAULO;SP;06/2020;4;955.387;5.327;0;0;0;0;0;0;0;0;447.983;15.661;2.200.968;3.625.331;0;3.625.331
BANCO INDUSVAL S.A.;61024352;INDUSVAL;50531;80415;b1;2;8;SAO PAULO;SP;06/2020;9.163;714.744;1.531.171;281.325;-93.368;187.957;0;0;0;0;0;557.868;321.526;155.298;3.477.727;0;3.477.727
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;;;;b3S;2;9;PALOTINA;PR;06/2020;28.635;59.488;0;1.931.124;-88.914;1.842.210;0;0;0;0;0;101.615;1.298.910;124.411;3.455.269;0;3.455.269
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;;;80305;n1;2;14;SAO PAULO;SP;06/2020;15.033;660.733;169.069;1.400.580;-516.234;884.345;0;0;0;0;0;1.404.441;8.013;73.526;3.215.161;0;3.215.161
BANCOSEGURO S.A.;10264663;;;84813;b1;2;8;SAO PAULO;SP;06/2020;1.094;1.334.275;963.914;14.462;-1.694;12.768;0;0;0;0;0;176.250;698.129;821;3.187.252;0;3.187.252
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;;;;b3S;2;9;NOVA PETROPOLIS;RS;06/2020;14.722;249.933;979.338;1.500.761;-57.192;1.443.569;0;0;0;0;0;92.447;268.638;101.402;3.150.049;0;3.150.049
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;;;;b3S;2;9;BELO HORIZONTE;MG;06/2020;10.802;594;266.757;1.573.449;-40.814;1.532.635;0;0;0;0;0;20.620;1.245.017;71.706;3.148.131;0;3.148.131
OMNI S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;92228410;OMNI;50940;80460;n1;2;14;SAO PAULO;SP;06/2020;8.943;342.999;189.555;2.254.115;-483.832;1.770.282;0;0;0;0;0;551.411;6.831;276.652;3.146.673;0;3.146.673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;;;;b3S;2;9;GOIANIA;GO;06/2020;24.936;326;0;1.796.159;-135.980;1.660.179;0;0;0;0;0;26.519;1.346.238;85.392;3.143.589;0;3.143.589
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;;;;b3C;2;9;CABEDELO;PB;06/2020;16;0;2.947.133;153.780;-1.078;152.702;0;0;0;0;0;15.223;203;10.592;3.125.869;0;3.125.869
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;;;;b3S;2;9;CAMPO MOURAO;PR;06/2020;4.591;830.597;803.039;1.443.350;-11.546;1.431.804;0;0;0;0;0;7.791;11.330;1.617;3.090.769;0;3.090.769
BANCO DA CHINA BRASIL S.A.;10690848;;;81816;b1;3;8;SAO PAULO;SP;06/2020;53.299;507.480;770.045;581.245;-3.187;578.058;0;0;0;0;0;1.155.096;1.742;3.042;3.068.764;0;3.068.764
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;;;;b3S;2;9;CHAPECO;SC;06/2020;37.292;150.186;68.042;1.834.886;-131.182;1.703.704;0;0;0;0;0;65.956;947.614;88.926;3.061.720;0;3.061.720
OMNI BANCO S.A.;60850229;OMNI;50940;80460;b1;2;8;SAO PAULO;SP;06/2020;86;2.032.232;48.868;639.870;-80.552;559.318;0;0;0;0;0;266.671;50.670;33.194;2.991.038;0;2.991.038
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27351731;;;84703;n1;3;14;PORTO ALEGRE;RS;06/2020;2.192;562.000;59.276;1.480.318;-585.941;894.377;0;0;0;0;0;1.378.430;178;92.201;2.988.655;0;2.988.655
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;;;;b3S;2;9;PONTA GROSSA;PR;06/2020;25.777;27.385;0;1.291.356;-50.826;1.240.530;0;0;0;0;0;81.833;1.479.436;112.437;2.967.398;0;2.967.398
BB-BANCO DE INVESTIMENTO S/A;24933830;BB;49906;80329;b2;1;13;BRASILIA;DF;06/2020;26.687;18.788;1.094.413;0;0;0;0;0;0;0;0;877.000;0;896.643;2.913.532;0;2.913.532
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;;;;b3S;2;9;CERRO LARGO;RS;06/2020;12.377;195.365;600.047;1.513.010;-80.170;1.432.840;0;0;0;0;0;64.272;487.045;87.268;2.879.214;0;2.879.214
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;;;;b3S;2;9;LONDRINA;PR;06/2020;7.326;166.099;916.683;1.185.377;-39.429;1.145.948;0;0;0;0;0;86.114;506.742;34.229;2.863.142;0;2.863.142
BANCO RENDIMENTO S.A.;68900810;RENDIMENTO;51468;80659;b1;2;2;SAO PAULO;SP;06/2020;413.703;617.877;300.442;665.953;-17.124;648.828;0;0;0;0;0;564.803;255.077;51.960;2.852.691;0;2.852.691
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;;;;b3C;2;9;FLORIANOPOLIS;SC;06/2020;92;29.199;2.619.240;0;0;0;0;0;0;0;0;1.314;183.826;13.695;2.847.366;0;2.847.366
BANCO AGIBANK S.A.;10664513;AGIBANK;51956;83694;b1;2;2;PORTO ALEGRE;RS;06/2020;54.155;805.525;251.463;1.613.505;-225.144;1.388.362;0;0;0;0;0;167.381;10.301;124.333;2.801.519;0;2.801.519
BANCO A.J. RENNER S.A.;92874270;;;81799;b1;2;8;PORTO ALEGRE;RS;06/2020;4.067;781.609;368;1.539.329;-104.353;1.434.976;0;0;0;0;0;118.894;421.687;31.838;2.793.438;0;2.793.438
MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4323351;MORGAN STANLEY;51413;80628;n2;3;15;SAO PAULO;SP;06/2020;346;788.495;632.188;0;0;0;0;0;0;0;0;1.360.849;44;8.993;2.790.915;0;2.790.915
BANCO CARGILL S.A.;3609817;;;81414;b1;3;8;SAO PAULO;SP;06/2020;131.526;321.600;302.892;1.371.871;-83.342;1.288.529;0;0;0;0;0;731.329;382;114;2.776.373;0;2.776.373
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;;;;b3S;2;9;CARLOS BARBOSA;RS;06/2020;26.036;209.202;506.253;1.694.179;-62.770;1.631.409;0;0;0;0;0;77.605;254.552;68.490;2.773.548;0;2.773.548
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;;;81029;n1;1;30;PORTO ALEGRE;RS;06/2020;87;0;608.679;1.908.978;-149.921;1.759.057;0;0;0;0;0;264.413;8.818;26.727;2.667.781;0;2.667.781
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17453575;;;81830;b1;3;8;SAO PAULO;SP;06/2020;22.267;880.194;440.931;686.602;-19.628;666.974;0;0;0;0;0;576.203;77.725;1.022;2.665.316;0;2.665.316
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;;;;b3C;2;9;CUIABA;MT;06/2020;0;86.127;2.431.747;0;0;0;0;0;0;0;0;69.803;53;65.894;2.653.623;0;2.653.623
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;;;84057;b1;3;8;SAO PAULO;SP;06/2020;8.294;41.800;424.863;488.322;-2.001;486.322;0;0;0;0;0;1.605.918;106;851;2.568.153;0;2.568.153
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;;;;b3S;2;9;DOURADOS;MS;06/2020;30.085;23.137;599.578;1.417.875;-51.347;1.366.528;0;0;0;0;0;65.177;399.268;74.157;2.557.931;0;2.557.931
BANCO C6 S.A.;31872495;C6 BANK;52072;84844;b1;2;8;SAO PAULO;SP;06/2020;42.608;171.000;1.065.612;119.423;-8.489;110.934;0;0;0;0;0;822.748;122.719;214.024;2.549.645;0;2.549.645
BANCO DIGIO S.A.;27098060;;;84655;b2;3;8;BARUERI;SP;06/2020;4.748;22.224;288.216;840.018;-243.986;596.032;0;0;0;0;0;1.325.623;244.180;48.437;2.529.460;0;2.529.460
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;80109;n1;2;19;SAO PAULO;SP;06/2020;4.808;0;1.138.925;0;0;0;2.464;1.331.378;409.050;-7.178;1.735.714;43.329;182;9;2.922.967;409.050;2.513.917
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;;;;b3S;2;9;ERECHIM;RS;06/2020;12.096;46.943;472.928;1.574.133;-56.013;1.518.120;0;0;0;0;0;58.146;309.426;90.623;2.508.282;0;2.508.282
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;;;;b3S;2;9;BRASILIA;DF;06/2020;833;45.148;810.450;1.756.885;-128.317;1.628.568;0;0;0;0;0;4.892;1.559;7.851;2.499.302;0;2.499.302
BANCO CREDIT SUISSE (BRASIL) S.A.;32062580;CREDIT SUISSE;30771;80219;b1;3;8;SAO PAULO;SP;06/2020;171;0;81.410;2.414.080;-7.154;2.406.925;0;0;0;0;0;1.818;540;565;2.491.429;0;2.491.429
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;;;;b3C;2;9;MARINGA;PR;06/2020;542;1.498.120;798.779;5.014;-50;4.964;0;0;0;0;0;8.747;1.386;118.009;2.430.546;0;2.430.546
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;;;;b3S;2;9;SORRISO;MT;06/2020;20.076;52.010;648.732;1.131.429;-81.992;1.049.437;0;0;0;0;0;62.671;470.215;89.789;2.392.931;0;2.392.931
BANCO XP S.A.;33264668;XP;52120;82475;b1;2;8;RIO DE JANEIRO;RJ;06/2020;18.586;770.635;1.043.867;379.398;-1.965;377.432;0;0;0;0;0;154.063;65;56;2.364.704;0;2.364.704
BANCO RODOBENS S.A.;33603457;;;80855;b1;2;8;SAO PAULO;SP;06/2020;733;90.698;508.976;1.029.296;-49.904;979.392;19.558;258.348;0;-3.512;274.394;202.661;122.757;171.738;2.351.348;0;2.351.348
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;;;;b3S;2;9;CRUZ ALTA;RS;06/2020;7.502;72.052;532.015;1.392.780;-71.375;1.321.404;0;0;0;0;0;41.463;307.648;56.189;2.338.273;0;2.338.273
BANCO HYUNDAI CAPITAL BRASIL S.A.;30172491;SANTANDER;30379;80185;b2;3;8;SAO PAULO;SP;06/2020;7.799;0;129.607;2.193.661;-24.145;2.169.517;0;0;0;0;0;14.367;0;10.327;2.331.615;0;2.331.615
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;;;;b3S;2;9;TANGARA DA SERRA;MT;06/2020;28.068;15.110;418.007;1.281.134;-86.580;1.194.555;0;0;0;0;0;75.450;492.826;71.990;2.296.006;0;2.296.006
BANCO IBM S.A.;34270520;;;81689;b2;3;8;RIO DE JANEIRO;RJ;06/2020;7.883;66.780;0;60.151;-22.888;37.263;1.757;1.589.333;0;-11.485;1.579.605;525.913;71.945;0;2.289.389;0;2.289.389
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;;;;b3S;2;9;ENCANTADO;RS;06/2020;6.773;553.419;821.538;730.347;-103.864;626.483;0;0;0;0;0;32.178;159.551;78.052;2.277.993;0;2.277.993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3632872;;;;b3S;2;9;VILHENA;RO;06/2020;15.220;49.462;0;1.695.195;-88.505;1.606.690;0;0;0;0;0;8.465;549.148;45.681;2.274.666;0;2.274.666
BMW FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;4452473;BMW;51420;80635;n1;3;14;SAO PAULO;SP;06/2020;79;67.072;287.998;1.871.676;-44.765;1.826.911;0;0;0;0;0;75.446;324;601;2.258.430;0;2.258.430
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;;;;b3S;2;9;LINHARES;ES;06/2020;20.300;1.516;0;1.420.607;-135.236;1.285.370;0;0;0;0;0;16.888;805.071;87.428;2.216.574;0;2.216.574
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;;;81115;n1;1;30;CURITIBA;PR;06/2020;1;0;1.001.783;1.185.569;-35.481;1.150.088;0;0;0;0;0;29.148;1.970;540;2.183.530;0;2.183.530
BANCO CATERPILLAR S.A.;2658435;;;81397;b2;3;8;SAO PAULO;SP;06/2020;592;0;6.013;1.787.206;-49.060;1.738.146;24;290.232;4.314;-3.326;291.245;89.038;13.836;8.019;2.146.889;4.314;2.142.574
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;;;;b3S;2;9;CANARANA;MT;06/2020;5.654;63.028;362.232;1.421.733;-67.079;1.354.654;0;0;0;0;0;34.067;205.604;76.820;2.102.060;0;2.102.060
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;;;84583;b1;3;8;SAO PAULO;SP;06/2020;70.925;125.410;289.487;452.503;-2.047;450.456;0;0;0;0;0;1.133.923;621;6.826;2.077.648;0;2.077.648
